Date;consumption
2021-07-04;3980.8453930000023
2021-07-07;5983.091069999996
2021-06-16;6337.780956999999
2021-06-19;5479.894472
2021-07-11;5410.850541
2021-06-23;6373.492556000001
2021-07-13;7309.121603
2021-06-24;6456.032718
2021-06-25;6508.5595939999985
2021-06-27;4759.088798999999
2021-06-28;5949.236767
2021-06-29;6153.675673000004
2021-07-19;6513.442949
2021-06-30;6490.442921999999
2021-07-21;6812.780514000001
2021-07-01;7060.817427
2021-07-01;6924.429845
2021-07-22;6129.387373
2021-07-02;6779.011665000001
2021-07-23;4922.407275999997
2021-07-06;4760.630695999998
2021-07-12;6927.410223999999
2021-07-13;7186.254063000002
2021-08-05;3341.714863000002
2021-07-15;5268.660709000004
2021-08-07;3201.810737000001
2021-07-16;5042.3912249999985
2021-07-17;4756.7205810000005
2021-08-09;3889.3002480000027
2021-08-11;4576.3307410000025
2021-07-19;6401.517782999996
2021-08-13;3737.4684919999995
2021-08-14;3402.3689369999993
2021-08-17;3495.418105000001
2021-08-18;4247.668929000003
2021-08-19;4237.515539
2021-07-23;5035.536564999999
2021-08-21;3734.522554
2021-07-24;3175.687629
2021-07-26;6594.615508000001
2021-07-27;4342.4423560000005
2021-08-27;4733.400039999999
2021-07-29;3737.520490000001
2021-08-30;5483.550711000001
2021-09-01;5762.101297000003
2021-07-31;3169.6128010000034
2021-08-02;3341.396363000002
2021-08-04;4185.425207
2021-09-10;6894.062673000004
2021-08-10;3811.250252999999
2021-08-22;3865.5545209999977
2021-08-26;4787.149512999999
2021-09-30;8168.689619999994
2021-10-01;6853.863878000006
2021-09-02;5390.183631
2021-10-04;8794.648210000003
2021-09-08;5247.524017000001
2021-10-12;10849.49047500001
2021-10-13;12392.607062999989
2021-10-16;9627.808336999993
2021-10-17;9625.563399000002
2021-10-19;11198.942847000006
2021-09-22;7572.360153999998
2021-09-23;5154.484612999995
2021-09-24;6141.045080999995
2021-09-28;8292.044714000005
2021-09-29;6937.053780999999
2021-10-28;12865.502610999993
2021-10-03;6223.463753000006
2021-10-05;7420.572809000003
2021-11-04;13065.404993000002
2021-10-06;9726.955433
2021-10-07;9902.628535999998
2021-11-07;12285.732502999997
2021-10-14;13089.379972000004
2021-10-15;12680.778487999994
2021-11-19;14724.701137999995
2021-11-24;16607.569360999994
2021-10-30;10366.550003
2021-11-03;12436.868918
2021-11-05;13266.864558999998
2021-12-05;13703.05703799999
2021-12-07;15810.03838799999
2021-11-09;15441.322922000003
2021-12-11;13947.298584000002
2021-12-12;14049.950373000007
2021-11-15;13442.409917999996
2021-12-14;15847.697202999987
2021-11-23;16322.510584000005
2021-12-24;12749.589819000008
2021-11-25;16709.127518999987
2021-11-26;16128.908525999981
2022-01-04;12069.529077000007
2021-12-09;15904.092569000004
2022-01-10;16263.860547
2021-12-18;13839.672605999998
2022-01-13;17058.625790000002
2021-12-22;17186.934842000002
2022-01-24;16156.06983500001
2022-01-27;16874.697644000003
2021-12-30;7854.754663000001
2021-12-31;8371.959979000007
2022-01-02;8399.644514999996
2022-02-06;11350.577532000007
2022-01-14;17197.724966
2022-02-11;14003.022800999992
2022-01-21;16382.372576000007
2022-01-22;14381.372972999994
2022-01-25;17048.132862
2022-01-26;16559.99399999999
2022-01-29;14401.968805
2022-02-01;15546.601664000007
2022-03-07;16351.429409999988
2022-02-03;13934.687365999998
2022-02-09;13930.90818700001
2022-02-10;12695.37876
2022-03-17;12005.234678999997
2022-02-14;11599.795819999998
2022-03-23;12745.279654000014
2022-03-25;11860.315165999997
2022-02-21;12151.703751000005
2022-02-23;14248.456739999998
2022-02-26;13371.503637000005
2022-02-27;13156.36072900001
2022-04-01;5979.2959329999985
2022-03-04;15537.441471
2022-03-05;12700.341032000006
2022-04-12;5596.249188
2022-04-13;5604.266104000001
2022-03-14;12576.443291000001
2022-04-14;5524.184626
2022-03-15;12461.490475999992
2022-04-15;4927.878366
2022-03-16;12439.292066999998
2022-04-17;2237.9141880000006
2022-03-18;13277.611216000008
2022-04-19;4934.001623
2022-04-22;4988.048664
2022-03-28;11095.247467999996
2022-04-29;4192.079216000002
2022-05-01;3862.061552
2022-04-09;5843.625473
2022-04-24;4654.275422000001
2022-04-26;4998.915737000001
2022-05-07;4991.100073999999
2022-05-30;4944.949109
2022-05-08;4670.5857860000015
2022-05-11;4986.995043999998
2022-05-12;5124.673842000001
2022-08-08;2542.7640040000006
2022-05-15;4798.6894299999985
2022-08-12;3254.85651
2022-05-21;4639.927886
2022-05-22;4841.29954
2022-08-21;5056.392921999999
2022-08-03;3472.5672520000003
2022-08-29;5525.075424000001
2022-09-01;5933.855619000004
2022-08-07;2397.450406999998
2022-09-04;5767.571497
2022-08-09;2753.6411500000004
2022-09-06;6156.480544999998
2022-08-13;3294.238908
2022-09-07;6570.680820999998
2022-08-15;3279.2252610000005
2022-09-10;5121.138678999999
2022-09-11;5999.579707999999
2022-09-14;6584.997624000001
2022-08-27;5074.325183999999
2022-09-19;7781.922037999999
2022-09-24;6705.609158999999
2022-09-02;5885.8374060000015
2022-09-03;5915.902227000001
2022-09-08;6275.367931999999
2022-10-05;9505.810787
2022-09-17;6637.497624000001
2022-09-20;8187.010730000001
2022-09-21;8442.496809999993
2022-10-21;8557.212793999997
2022-09-26;8498.729046
2022-10-24;8008.047103000003
2022-10-28;8228.537262000009
2022-10-29;9479.180445999998
2022-10-04;10202.662346999998
2022-10-30;7394.600300999995
2022-10-31;7861.261184
2022-10-10;9651.740496000002
2022-10-13;10055.159141
2022-10-18;8315.997321
2022-11-19;9867.761849000004
2022-11-28;12382.393247999995
2022-11-05;9819.026491000004
2022-11-30;12689.617548000004
2022-12-01;13003.116116999994
2022-11-07;10732.83031400001
2022-11-08;9881.670958999995
2022-12-04;12516.90028799999
2022-12-05;14429.570264000015
2022-11-10;11177.205259000004
2022-11-11;10259.814515000002
2022-12-07;14968.287304000012
2022-12-08;15274.851015000006
2022-11-14;12108.19528100001
2022-12-23;9997.576698
2022-12-28;8280.010727999994
2022-12-30;7886.454638999999
2023-01-01;5483.202069
2023-01-06;9455.436022999998
2022-12-21;11886.936892000003
2023-01-09;10975.651374000006
2023-01-10;12133.70673799999
2022-12-25;6019.287323999996
2023-01-12;9207.200469999994
2023-01-16;12480.994799000007
2022-12-29;7271.530918000004
2023-01-07;7039.001145999997
2023-01-11;9401.428498000001
2023-01-19;14727.030394000001
2023-01-23;15503.659520999992
2023-01-26;15591.30522199999
2023-01-30;15533.347288000006
2019-01-06;14568.083003
2019-01-08;15893.869122
2019-01-11;17297.045622
2019-01-20;16196.017184
2019-01-22;18678.101469
2019-02-06;17982.347550000002
2019-02-07;16231.379622
2019-02-08;15011.409921
2019-02-24;12812.665204
2019-02-26;15067.651608000002
2019-03-08;11654.077547
2019-03-11;12334.747384
2019-03-12;13381.97247
2019-03-16;9131.247691
2019-03-26;13475.144897999999
2019-03-27;14348.901391999998
2019-04-11;12140.446355
2019-04-15;14051.220871000001
2019-04-20;5599.586096
2019-04-23;6265.956901
2019-04-26;9962.840131
2019-05-05;10345.387992
2019-05-09;10766.33167
2019-05-11;6406.535803999999
2019-05-13;10888.848246
2019-05-15;10591.218571
2019-05-17;10000.747106
2019-05-19;6973.728505
2019-05-21;8760.268448
2019-05-25;5653.900613000001
2019-05-27;6230.828647
2019-05-28;7099.062251
2019-05-31;5646.157493
2019-06-01;3745.992611
2019-06-04;6309.975485
2019-06-07;5314.204561
2019-06-09;3636.716672
2019-06-10;5792.603504
2019-06-18;5783.472065999998
2019-06-19;6321.774493999999
2019-07-05;6302.861884
2019-07-06;4267.118749
2019-07-22;6782.813865000001
2019-07-26;6080.8130839999985
2019-07-28;5976.589011
2019-08-03;3773.549893
2019-08-05;4493.326566
2019-08-06;4460.776645999998
2019-08-10;2757.592713
2019-08-14;4015.15254
2019-08-19;5674.140946
2019-08-24;5145.749321
2019-09-04;7461.692514
2019-09-05;7474.942467
2019-09-11;7948.474123
2019-09-25;8116.635858
2019-09-26;8193.938872
2019-10-10;10708.059006
2019-10-11;10528.983104
2019-10-12;7342.253659
2019-10-15;8963.818094
2019-10-17;9521.903393
2019-10-21;9326.633999
2019-11-02;7821.879129999999
2019-11-06;12708.771576000001
2019-11-13;15507.974803000001
2019-11-18;15842.117784
2019-11-28;12945.109468
2019-12-01;13960.14564
2019-12-13;15152.196602000002
2019-12-16;14048.667898
2019-12-25;9072.388573999999
2019-12-26;10501.82303
2019-12-29;11539.716992
2020-01-02;15617.32886
2020-01-04;12868.198982
2020-01-14;13986.160632
2020-01-29;15586.730866999998
2020-02-05;15418.714243
2020-02-08;13315.919697
2020-02-18;13572.004587000001
2020-02-23;10363.922463
2020-02-26;15166.533947
2020-03-10;13448.740676
2020-03-12;12142.701082
2020-03-14;12949.869048
2020-03-17;11251.720914
2020-03-22;9123.399286
2020-03-23;10623.197217
2020-03-25;10705.559583
2020-03-26;10400.532345
2020-04-01;11145.080778
2020-04-07;6224.946434
2020-04-23;5186.859173000002
2020-05-03;5959.194596
2020-05-05;6380.033935
2020-05-07;7169.543009
2020-05-09;3871.77396
2020-05-12;8501.038726
2020-05-16;5636.777763
2020-05-25;5769.1548920000005
2020-05-28;6021.574064
2020-06-04;6336.678397
2020-06-12;7372.850535
2020-06-23;6198.874327
2020-07-01;5262.469611
2020-07-03;5539.318322
2020-07-04;3765.716301
2020-07-11;3730.9955259999997
2020-07-13;4039.2260149999997
2020-07-15;4551.605681
2020-07-23;4174.054756
2020-07-28;3831.823134
2020-08-08;3623.073297
2020-08-09;3657.179471
2020-08-28;5028.2936
2020-09-03;6131.1055700000015
2020-09-09;6139.16765
2020-09-14;5381.653517
2020-09-16;5657.940186
2020-09-17;5620.0255799999995
2020-09-22;6590.717036
2020-09-23;5643.764015
2020-09-28;8755.798606
2020-10-06;9586.16423
2020-10-08;9195.014694
2020-10-10;8287.982286999999
2020-10-12;11428.652102
2020-10-14;12387.247997
2020-10-18;10274.789364
2020-10-26;10566.704191
2020-10-27;10456.565913
2020-11-03;10076.594631999998
2020-11-05;12842.096315
2020-11-13;12745.794276999999
2020-11-20;13880.051246
2020-11-30;17390.297226
2020-12-01;16301.987331
2020-12-02;15677.257642
2020-12-07;15935.525280000002
2020-12-12;13021.676465
2020-12-17;13899.531758000001
2020-12-21;12294.000731999999
2020-12-24;9656.673929
2020-12-29;12816.145092
2021-01-04;15311.957953000001
2021-01-05;15664.602463
2021-01-25;15809.08873
2021-02-07;11854.123461
2021-02-10;17853.063959
2021-02-17;13522.219356
2021-02-18;15093.172069
2021-02-23;9686.766862
2021-02-26;10675.835984000001
2021-03-01;13430.138355
2021-03-05;12469.172607999999
2021-03-06;11725.426356999998
2021-03-08;14029.090816
2021-03-12;11379.743766
2021-03-18;14649.355516
2021-03-25;12003.802298
2021-03-31;9460.769393
2021-04-02;6575.3291039999995
2021-04-09;13722.280471
2021-04-10;9767.047271
2021-04-12;12798.098482
2021-04-19;11820.81073
2021-04-27;10956.271605
2021-04-28;10701.706842
2021-05-05;10187.513433
2021-05-08;7955.589976
2021-05-16;6418.685860999999
2021-05-20;8372.033905000004
2021-05-22;6803.746814
2021-05-24;6697.409998
2021-05-29;5534.9494410000025
2021-05-30;5454.580937
2021-06-02;5155.1971720000065
2021-06-02;5284.222175
2021-06-03;4995.8539839999985
2021-06-06;5559.2013890000035
2021-06-08;7027.414249
2021-06-10;6679.399962999998
2021-06-12;4248.453629
2021-06-13;4860.347951000002
2021-06-15;6428.473564999997
2021-06-18;6320.77043
2021-06-19;5423.0080469999975
2021-06-22;6161.283169999995
2021-06-24;6320.039317999996
2021-06-29;6260.7524680000015
2021-07-03;5465.248836
2021-07-04;4076.802113
2021-07-06;4662.862499999999
2021-07-08;7449.470397000001
2021-07-09;7273.495828
2021-07-11;5324.573585999998
2021-07-12;6802.445221
2021-07-14;4582.603656
2021-07-15;5384.720568
2021-07-16;4919.399268000005
2021-07-17;4816.125103
2021-07-22;6016.110265
2021-07-30;3676.5870019999998
2021-08-06;3469.5894209999997
2021-08-12;5254.1031269999985
2021-08-16;3341.111280999999
2021-08-25;4562.281650999998
2021-08-29;4241.120117
2021-09-04;3957.667626000003
2021-09-06;5577.850905000004
2021-09-07;6007.601943000001
2021-09-09;6322.630161000001
2021-09-11;6030.666792999999
2021-09-16;7105.548759999997
2021-09-17;7086.732729999999
2021-09-18;4138.459099999998
2021-09-19;5349.608965000001
2021-09-21;7717.759144000003
2021-09-26;5417.649597000003
2021-09-27;7564.641205999998
2021-10-20;7644.631669999998
2021-11-08;14394.756307999996
2021-11-11;14698.330969999994
2021-11-12;15079.477119999985
2021-11-14;11875.042521999998
2021-11-16;14413.999186
2021-11-27;14445.464418000001
2021-11-30;16555.34037000001
2021-12-01;15506.454935000003
2021-12-03;16610.012995
2021-12-04;13363.118356
2021-12-08;15156.028538999997
2021-12-10;16023.955184000013
2021-12-16;14822.550204999992
2021-12-17;14803.716666999997
2021-12-26;11951.017277000008
2021-12-29;8890.958450000004
2022-01-12;17266.873193000003
2022-01-17;16356.729327999983
2022-01-18;15800.970910000015
2022-01-23;13894.74886299999
2022-02-08;14086.377797999998
2022-02-16;11057.658792999995
2022-02-20;9076.506816999998
2022-02-24;11743.792630999997
2022-03-02;15610.402484999988
2022-03-06;14214.69838299999
2022-03-12;9625.338926999999
2022-03-20;10844.274760999995
2022-03-24;12510.322626999985
2022-03-29;10418.30110500001
2022-03-31;11002.286829999995
2022-04-02;5979.712603
2022-04-05;6080.787252000002
2022-04-08;5841.673964000001
2022-04-10;5552.557688999998
2022-04-25;4823.745305
2022-04-27;4972.073517
2022-05-09;5085.884095
2022-05-10;5027.917327000001
2022-05-17;5078.0336529999995
2022-05-18;5024.704129999999
2022-05-27;2540.6661550000003
2022-08-01;3375.2208829999963
2022-08-10;2750.955008
2022-08-16;4104.412685
2022-08-22;5533.604473000002
2022-08-25;5621.664915999998
2022-08-26;5637.592926999999
2022-08-30;5743.312856000002
2022-09-18;6693.647665000001
2022-09-25;6607.169628
2022-09-29;9545.310373000006
2022-10-01;7124.0251419999995
2022-10-03;9411.601007000008
2022-10-07;9835.298569999999
2022-10-12;10067.013309000004
2022-10-14;9337.884739000003
2022-10-15;8042.063402
2022-10-16;7324.513647
2022-10-17;8428.734865999999
2022-10-23;7208.730764000003
2022-11-01;8093.058506999998
2022-11-03;9658.129653999998
2022-11-06;8799.296746000002
2022-11-15;10438.032917999995
2022-11-18;10990.270997000009
2022-11-21;12201.393365999984
2022-11-24;11756.130842999999
2022-11-25;12186.214646999999
2022-11-29;12600.610598999998
2022-12-11;14272.153592000002
2022-12-14;16643.407753999993
2022-12-15;16903.170704000004
2022-12-17;16355.606250000019
2022-12-19;14597.252872000001
2023-01-02;8374.475713999997
2023-01-04;8993.344304000002
2023-01-18;14572.651050000004
2023-01-20;15127.551236000003
2023-01-21;14258.88146100001
2023-01-27;14568.609970999994
